SKU,Product Name,Description,VMS Cost,V.S.P.,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,TOTAL JAN,TOTAL FEB,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK
,,,,,ALL STORES,,,,,,,,,,,,DCC (Deira City Centre - Dubai)-401,,,,,,,,,,AUH (Abu Dhabi Mall - Abu Dhabi)-402,,,,,,,,,,MER (Mercato Mall - Dubai)-404,,,,,,,,,,MOE  (Mall Of Emirates - Dubai)-405,,,,,,,,,,MCC (Mirdif City Center - Dubai)-412,,,,,,,,,,TDM (The Dubai Mall - Dubai )-416,,,,,,,,,,AWM (Al Wahda Mall - Abu Dhabi)-417,,,,,,,,,,DMM (Dubai Marina Mall - Dubai)-423,,,,,,,,,,YAS (YAS Mall - Abu Dhabi)-424,,,,,,,,,,ARD (Arabian Ranches - Dubai)-425,,,,,,,,,,JIMI (Al Jimi Mall - Al Ain)-426,,,,,,,,,,SAHA (Sahara Centre - Sharjah)-429,,,,,,,,,
746546,SGAPIPD-BX02   ,BASEUS 0.3MM ANTI-BLUE LIGHT TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 12.9-INCH 3RD GEN                   ,44.5,99,1,1,0,0,0,0,,,2,2,0,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
746547,LTAPIPD-ASM01  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLACK FOR IPAD PRO 11-INCH                                                ,74.5,159,1,2,1,0,0,1,,,5,4,1,0.833333333,0,0,0,0,0,0,,,0,0,1,0,0,0,0,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667,0,1,0,0,0,0,,,1,0.166666667
746548,LTAPIPD-BSM01  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLACK FOR IPAD PRO 12.9-INCH 3RD GEN                                      ,89.5,189,0,2,0,0,1,0,,,3,3,0,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,1,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0
746549,LTAPIPD-BSM03  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLUE FOR IPAD PRO 12.9-INCH 3RD GEN                                       ,89.5,189,2,0,2,2,1,0,,,7,7,0,1.166666667,0,0,0,1,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,1,0,0,1,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,1,0,1,0,,,3,0.5
746699,BHL-712        ,BRAVE LOTTO SERIES MAGNETIC CAR MOUNTS                                                                        ,34.5,69,0,1,1,3,1,4,,,10,6,4,1.666666667,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,2,0.333333333,0,0,0,1,0,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,1,0,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0
746700,BHL-713        ,BRAVE 2-IN-1 UNIVERSAL MAGNETIC HOLDER                                                                        ,29.5,59,0,5,3,1,3,0,,,12,12,0,2,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,2,0,0,0,0,,,2,0.333333333,0,0,0,0,1,0,,,1,0.166666667,0,0,0,0,0,1,,,1,0.166666667,0,1,0,0,1,-1,,,1,0.166666667,0,0,1,0,0,0,,,1,0.166666667,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,1,1,1,0,,,3,0.5,0,1,0,0,0,0,,,1,0.166666667
748116,BBP-901        ,BRAVE PU LEATHER BACKPACK BLACK WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                   ,487,787,,0,0,1,0,2,,,3,1,2,0.6,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,2,,,2,0.4,,0,0,0,0,0,,,0,0,,0,0,1,0,0,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748118,BBP-902        ,BRAVE NYLON BACKPACK BLACK CIRCUIT PATTERN WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                        ,487,787,,0,0,0,1,1,,,2,1,1,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,1,1,,,2,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748119,BBP-903        ,BRAVE NYLON BACKPACK ARMY GREY WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                    ,487,787,,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748120,BBP-904        ,BRAVE NYLON BACKPACK DARK CAMOUFLAGE WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                              ,487,787,,0,0,0,1,1,,,2,1,1,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,1,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,0,1,0,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748121,BBP-905        ,BRAVE NYLON BACKPACK BEIGE WITH BLUETOOTH SPEAKER & 5000MAH POWER BANK                                        ,487,787,,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748127,PH18502-BK     ,BONE COLLECTION RUN TIE BLACK LARGE FOR SMARTPHONES 4-6.5 INCH                                                ,69.5,149,,0,1,5,5,1,,,12,11,1,2.4,,0,0,0,0,0,,,0,0,,0,1,1,0,0,,,2,0.4,,0,0,0,1,0,,,1,0.2,,0,0,0,2,0,,,2,0.4,,0,0,0,0,0,,,0,0,,0,0,0,1,0,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,2,1,0,,,3,0.6,,0,0,1,0,1,,,2,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,1,0,0,,,1,0.2
748128,PH18501-BK     ,BONE COLLECTION RUN TIE BLACK SMALL                                                                           ,69.5,149,,0,1,3,3,0,,,7,7,0,1.4,,0,0,1,0,0,,,1,0.2,,0,0,0,1,0,,,1,0.2,,0,1,0,0,0,,,1,0.2,,0,0,0,2,0,,,2,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,2,0,0,,,2,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748129,DR18041-32BK   ,BONE COLLECTION MARU PENGUIN 16GB USB 3.0                                                                     ,116.35,189,,0,0,1,2,1,,,4,3,1,0.8,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,1,0,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,1,0,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,1,0,1,,,2,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748131,DR18043-32BR   ,BONE COLLECTION MR. DEER 16GB USB 3.0                                                                         ,116.35,189,,0,0,1,0,0,,,1,1,0,0.2,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,1,0,0,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0
748133,AP14021-BK     ,BONE COLLECTION LINKEY LIGHTNING BLACK                                                                        ,59.5,129,,0,0,0,1,1,,,2,1,1,0.4,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,1,,,1,0.2,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,,0,0,,0,0,0,1,0,,,1,0.2
751056,ACPBCJ-01      ,BASEUS SHOOTING GAME TOOL FOR PAD BLACK                                                                       ,34.5,69,,,,,,0,,,0,0,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,
751059,ACPBCJ-02      ,BASEUS SHOOTING GAME TOOL FOR PAD TRANSPARENT                                                                 ,34.5,69,,,,,,0,,,0,0,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,
751060,SGAPWA4-A01    ,BASEUS 0.3MM FULL-SCREEN CURVED TEMPERED FILM BLACK FOR APPLE WATCH SERIES 4 40MM                             ,29.5,59,,,,,,0,,,0,0,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,
751063,SGAPWA4-B01    ,BASEUS 0.3MM FULL-SCREEN CURVED TEMPERED FILM BLACK FOR APPLE WATCH SERIES 4 44MM                             ,29.5,59,,,,,,0,,,0,0,0,0,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,
,,Total:,,,271,176,173,168,173,155,0,0,1116,961,155,187.1,15,10,16,6,11,17,0,0,75,12.53333333,17,6,15,8,10,9,0,0,65,10.93333333,12,5,14,9,5,5,0,0,50,8.4,69,17,42,39,23,32,0,0,222,37.33333333,25,14,9,5,17,17,0,0,62,14.5,53,53,40,50,46,21,0,0,263,44,20,15,8,9,8,8,0,0,68,11.36666667,7,5,5,6,7,8,0,0,38,6.5,30,20,13,21,25,24,0,0,133,22.3,4,5,1,3,2,2,0,0,17,2.833333333,10,13,4,6,14,8,0,0,55,9.166666667,9,13,6,6,5,4,0,0,43,7.233333333
